"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
5.698871911E1,-2.295000106E-2,-4.695000127E-2,9.337050438E0,9.337196682E0
5.699121615E1,-3.000000026E-3,-6.599999964E-2,9.318000793E0,9.318235015E0
5.699371384E1,-2.295000106E-2,-4.695000127E-2,9.337050438E0,9.337196682E0
5.699621154E1,-3.000000026E-3,-6.599999964E-2,9.318000793E0,9.318235015E0
5.699870865E1,-4.200000316E-2,-4.695000127E-2,9.337050438E0,9.337262939E0
5.700120577E1,-2.295000106E-2,-6.599999964E-2,9.318000793E0,9.318262794E0
5.700370330E1,-6.105000153E-2,-4.695000127E-2,9.337050438E0,9.337368060E0
5.700620084E1,-4.200000316E-2,-6.599999964E-2,9.318000793E0,9.318329184E0
5.700869849E1,-6.105000153E-2,-4.695000127E-2,9.337050438E0,9.337368060E0
5.701119614E1,-4.200000316E-2,-6.599999964E-2,9.318000793E0,9.318329184E0
5.701369537E1,-4.200000316E-2,-4.695000127E-2,9.337050438E0,9.337262939E0
5.701619460E1,-2.295000106E-2,-6.599999964E-2,9.318000793E0,9.318262794E0
5.701869079E1,-2.295000106E-2,-4.695000127E-2,9.337050438E0,9.337196682E0
5.702118699E1,-3.000000026E-3,-6.599999964E-2,9.318000793E0,9.318235015E0
5.702368468E1,-2.295000106E-2,-4.695000127E-2,9.337050438E0,9.337196682E0
5.702618237E1,-3.000000026E-3,-6.599999964E-2,9.318000793E0,9.318235015E0
5.702867910E1,-2.295000106E-2,-4.695000127E-2,9.337050438E0,9.337196682E0
5.703117583E1,-3.000000026E-3,-6.599999964E-2,9.318000793E0,9.318235015E0
5.703367418E1,-2.295000106E-2,-4.695000127E-2,9.337050438E0,9.337196682E0
5.703617252E1,-3.000000026E-3,-6.599999964E-2,9.318000793E0,9.318235015E0
5.703866960E1,-4.200000316E-2,-4.695000127E-2,9.337050438E0,9.337262939E0
5.704116668E1,-2.295000106E-2,-6.599999964E-2,9.318000793E0,9.318262794E0
5.704366283E1,-2.295000106E-2,-4.695000127E-2,9.337050438E0,9.337196682E0
5.704615899E1,-3.000000026E-3,-6.599999964E-2,9.318000793E0,9.318235015E0
5.704865510E1,-2.295000106E-2,-4.695000127E-2,9.337050438E0,9.337196682E0
5.705115122E1,-3.000000026E-3,-6.599999964E-2,9.318000793E0,9.318235015E0
5.705364804E1,-2.295000106E-2,-4.695000127E-2,9.337050438E0,9.337196682E0
5.705614485E1,-3.000000026E-3,-6.599999964E-2,9.318000793E0,9.318235015E0
5.705864189E1,-4.200000316E-2,-4.695000127E-2,9.337050438E0,9.337262939E0
5.706113893E1,-2.295000106E-2,-6.599999964E-2,9.318000793E0,9.318262794E0
5.706363435E1,-6.105000153E-2,-4.695000127E-2,9.337050438E0,9.337368060E0
5.706612978E1,-4.200000316E-2,-6.599999964E-2,9.318000793E0,9.318329184E0
5.706862407E1,-6.105000153E-2,-4.695000127E-2,9.337050438E0,9.337368060E0
5.707111838E1,-4.200000316E-2,-6.599999964E-2,9.318000793E0,9.318329184E0
5.707361561E1,-4.200000316E-2,-4.695000127E-2,9.337050438E0,9.337262939E0
5.707611284E1,-2.295000106E-2,-6.599999964E-2,9.318000793E0,9.318262794E0
5.707861065E1,-2.295000106E-2,-4.695000127E-2,9.337050438E0,9.337196682E0
5.708110846E1,-3.000000026E-3,-6.599999964E-2,9.318000793E0,9.318235015E0
5.708360512E1,-2.295000106E-2,-4.695000127E-2,9.337050438E0,9.337196682E0
5.708610177E1,-3.000000026E-3,-6.599999964E-2,9.318000793E0,9.318235015E0
5.708859716E1,-2.295000106E-2,-4.695000127E-2,9.337050438E0,9.337196682E0
5.709109254E1,-3.000000026E-3,-6.599999964E-2,9.318000793E0,9.318235015E0
5.709358881E1,-4.200000316E-2,-4.695000127E-2,9.318000793E0,9.318213728E0
5.709608508E1,-2.295000106E-2,-6.599999964E-2,9.298950195E0,9.299212732E0
5.709858093E1,-2.295000106E-2,-4.695000127E-2,9.318000793E0,9.318147337E0
5.710107678E1,-3.000000026E-3,-6.599999964E-2,9.298950195E0,9.299184896E0
5.710357416E1,-2.295000106E-2,-4.695000127E-2,9.318000793E0,9.318147337E0
5.710607154E1,-3.000000026E-3,-6.599999964E-2,9.298950195E0,9.299184896E0
5.710857050E1,-4.200000316E-2,-4.695000127E-2,9.318000793E0,9.318213728E0
5.711106947E1,-2.295000106E-2,-6.599999964E-2,9.298950195E0,9.299212732E0
5.711356810E1,-2.295000106E-2,-4.695000127E-2,9.318000793E0,9.318147337E0
5.711606671E1,-3.000000026E-3,-6.599999964E-2,9.298950195E0,9.299184896E0
5.711856564E1,-4.200000316E-2,-4.695000127E-2,9.318000793E0,9.318213728E0
5.712106456E1,-2.295000106E-2,-6.599999964E-2,9.298950195E0,9.299212732E0
5.712356389E1,-6.105000153E-2,-4.695000127E-2,9.318000793E0,9.318319065E0
5.712606324E1,-4.200000316E-2,-6.599999964E-2,9.298950195E0,9.299279259E0
5.712856128E1,-6.105000153E-2,-4.695000127E-2,9.318000793E0,9.318319065E0
5.713105932E1,-4.200000316E-2,-6.599999964E-2,9.298950195E0,9.299279259E0
5.713355686E1,-6.105000153E-2,-4.695000127E-2,9.318000793E0,9.318319065E0
5.713605440E1,-4.200000316E-2,-6.599999964E-2,9.298950195E0,9.299279259E0
5.713855303E1,-6.105000153E-2,-4.695000127E-2,9.318000793E0,9.318319065E0
5.714105164E1,-4.200000316E-2,-6.599999964E-2,9.298950195E0,9.299279259E0
5.714355087E1,-6.105000153E-2,-4.695000127E-2,9.318000793E0,9.318319065E0
5.714605010E1,-4.200000316E-2,-6.599999964E-2,9.298950195E0,9.299279259E0
5.714854745E1,-6.105000153E-2,-4.695000127E-2,9.318000793E0,9.318319065E0
5.715104479E1,-4.200000316E-2,-6.599999964E-2,9.298950195E0,9.299279259E0
5.715354190E1,-4.200000316E-2,-4.695000127E-2,9.318000793E0,9.318213728E0
5.715603898E1,-2.295000106E-2,-6.599999964E-2,9.298950195E0,9.299212732E0
5.715853717E1,-2.295000106E-2,-4.695000127E-2,9.318000793E0,9.318147337E0
5.716103536E1,-3.000000026E-3,-6.599999964E-2,9.298950195E0,9.299184896E0
5.716353119E1,-2.295000106E-2,-4.695000127E-2,9.318000793E0,9.318147337E0
5.716602704E1,-3.000000026E-3,-6.599999964E-2,9.298950195E0,9.299184896E0
5.716852285E1,-2.295000106E-2,-4.695000127E-2,9.318000793E0,9.318147337E0
5.717101865E1,-3.000000026E-3,-6.599999964E-2,9.298950195E0,9.299184896E0
5.717351623E1,-4.200000316E-2,-4.695000127E-2,9.318000793E0,9.318213728E0
5.717601381E1,-2.295000106E-2,-6.599999964E-2,9.298950195E0,9.299212732E0
5.717851147E1,-6.105000153E-2,-4.695000127E-2,9.318000793E0,9.318319065E0
5.718100912E1,-4.200000316E-2,-6.599999964E-2,9.298950195E0,9.299279259E0
5.718350639E1,-6.105000153E-2,-4.695000127E-2,9.318000793E0,9.318319065E0
5.718600366E1,-4.200000316E-2,-6.599999964E-2,9.298950195E0,9.299279259E0
5.718850255E1,-6.105000153E-2,-4.695000127E-2,9.318000793E0,9.318319065E0
5.719100143E1,-4.200000316E-2,-6.599999964E-2,9.298950195E0,9.299279259E0
5.719349851E1,-4.200000316E-2,-4.695000127E-2,9.318000793E0,9.318213728E0
5.719599559E1,-2.295000106E-2,-6.599999964E-2,9.298950195E0,9.299212732E0
5.719849344E1,-2.295000106E-2,-4.695000127E-2,9.318000793E0,9.318147337E0
5.720099128E1,-3.000000026E-3,-6.599999964E-2,9.298950195E0,9.299184896E0
5.720348790E1,-2.295000106E-2,-4.695000127E-2,9.318000793E0,9.318147337E0
5.720598452E1,-3.000000026E-3,-6.599999964E-2,9.298950195E0,9.299184896E0
5.720848143E1,-2.295000106E-2,-4.695000127E-2,9.318000793E0,9.318147337E0
5.721097836E1,-3.000000026E-3,-6.599999964E-2,9.298950195E0,9.299184896E0
5.721347670E1,-4.200000316E-2,-4.695000127E-2,9.318000793E0,9.318213728E0
5.721597505E1,-2.295000106E-2,-6.599999964E-2,9.298950195E0,9.299212732E0
5.721847316E1,-2.295000106E-2,-2.805000171E-2,9.318000793E0,9.318071275E0
5.722097128E1,-3.000000026E-3,-4.695000127E-2,9.298950195E0,9.299069203E0
5.722346763E1,-2.295000106E-2,-2.805000171E-2,9.318000793E0,9.318071275E0
5.722596398E1,-3.000000026E-3,-4.695000127E-2,9.298950195E0,9.299069203E0
5.722846286E1,-4.200000316E-2,-2.805000171E-2,9.318000793E0,9.318137667E0
5.723096174E1,-2.295000106E-2,-4.695000127E-2,9.298950195E0,9.299097039E0
5.723345809E1,-6.105000153E-2,-2.805000171E-2,9.318000793E0,9.318243005E0
5.723595444E1,-4.200000316E-2,-4.695000127E-2,9.298950195E0,9.299163567E0
5.723845230E1,-6.105000153E-2,-2.805000171E-2,9.318000793E0,9.318243005E0
5.724095014E1,-4.200000316E-2,-4.695000127E-2,9.298950195E0,9.299163567E0
5.724344687E1,-6.105000153E-2,-2.805000171E-2,9.318000793E0,9.318243005E0
5.724594361E1,-4.200000316E-2,-4.695000127E-2,9.298950195E0,9.299163567E0
5.724843899E1,-6.105000153E-2,-2.805000171E-2,9.318000793E0,9.318243005E0
5.725093438E1,-4.200000316E-2,-4.695000127E-2,9.298950195E0,9.299163567E0
5.725342872E1,-4.200000316E-2,-2.805000171E-2,9.318000793E0,9.318137667E0
5.725592306E1,-2.295000106E-2,-4.695000127E-2,9.298950195E0,9.299097039E0
5.725841856E1,-6.105000153E-2,-2.805000171E-2,9.318000793E0,9.318243005E0
5.726091406E1,-4.200000316E-2,-4.695000127E-2,9.298950195E0,9.299163567E0
5.726340976E1,-6.105000153E-2,-2.805000171E-2,9.318000793E0,9.318243005E0
5.726590545E1,-4.200000316E-2,-4.695000127E-2,9.298950195E0,9.299163567E0
5.726839884E1,-6.105000153E-2,-2.805000171E-2,9.318000793E0,9.318243005E0
5.727089226E1,-4.200000316E-2,-4.695000127E-2,9.298950195E0,9.299163567E0
5.727338638E1,-6.105000153E-2,-2.805000171E-2,9.318000793E0,9.318243005E0
5.727588050E1,-4.200000316E-2,-4.695000127E-2,9.298950195E0,9.299163567E0
5.727837696E1,-6.105000153E-2,-2.805000171E-2,9.318000793E0,9.318243005E0
5.728087342E1,-4.200000316E-2,-4.695000127E-2,9.298950195E0,9.299163567E0
5.728336956E1,-6.105000153E-2,-2.805000171E-2,9.318000793E0,9.318243005E0
5.728586571E1,-4.200000316E-2,-4.695000127E-2,9.298950195E0,9.299163567E0
5.728836156E1,-6.105000153E-2,-2.805000171E-2,9.318000793E0,9.318243005E0
5.729085740E1,-4.200000316E-2,-4.695000127E-2,9.298950195E0,9.299163567E0
5.729335617E1,-6.105000153E-2,-2.805000171E-2,9.318000793E0,9.318243005E0
5.729585494E1,-4.200000316E-2,-4.695000127E-2,9.298950195E0,9.299163567E0
5.729835185E1,-4.200000316E-2,-2.805000171E-2,9.318000793E0,9.318137667E0
5.730084878E1,-2.295000106E-2,-4.695000127E-2,9.298950195E0,9.299097039E0
5.730334555E1,-6.105000153E-2,-2.805000171E-2,9.318000793E0,9.318243005E0
5.730584232E1,-4.200000316E-2,-4.695000127E-2,9.298950195E0,9.299163567E0
5.730834001E1,-4.200000316E-2,-2.805000171E-2,9.318000793E0,9.318137667E0
5.731083770E1,-2.295000106E-2,-4.695000127E-2,9.298950195E0,9.299097039E0
5.731333572E1,-2.295000106E-2,-2.805000171E-2,9.318000793E0,9.318071275E0
5.731583376E1,-3.000000026E-3,-4.695000127E-2,9.298950195E0,9.299069203E0
5.731832894E1,-2.295000106E-2,-2.805000171E-2,9.318000793E0,9.318071275E0
5.732082414E1,-3.000000026E-3,-4.695000127E-2,9.298950195E0,9.299069203E0
5.732332091E1,-2.295000106E-2,-2.805000171E-2,9.318000793E0,9.318071275E0
5.732581768E1,-3.000000026E-3,-4.695000127E-2,9.298950195E0,9.299069203E0
5.732831510E1,-2.295000106E-2,-2.805000171E-2,9.318000793E0,9.318071275E0
5.733081252E1,-3.000000026E-3,-4.695000127E-2,9.298950195E0,9.299069203E0
5.733330944E1,-2.295000106E-2,-2.805000171E-2,9.318000793E0,9.318071275E0
5.733580636E1,-3.000000026E-3,-4.695000127E-2,9.298950195E0,9.299069203E0
5.733830406E1,-2.295000106E-2,-2.805000171E-2,9.318000793E0,9.318071275E0
5.734080175E1,-3.000000026E-3,-4.695000127E-2,9.298950195E0,9.299069203E0
5.734329877E1,-2.295000106E-2,-2.805000171E-2,9.318000793E0,9.318071275E0
5.734579581E1,-3.000000026E-3,-4.695000127E-2,9.298950195E0,9.299069203E0
5.734829243E1,-2.295000106E-2,-2.805000171E-2,9.318000793E0,9.318071275E0
5.735078904E1,-3.000000026E-3,-4.695000127E-2,9.318000793E0,9.318119558E0
5.735328662E1,-2.295000106E-2,-2.805000171E-2,9.337050438E0,9.337120776E0
5.735578420E1,-3.000000026E-3,-4.695000127E-2,9.318000793E0,9.318119558E0
5.735828003E1,-2.295000106E-2,-2.805000171E-2,9.337050438E0,9.337120776E0
5.736077588E1,-3.000000026E-3,-4.695000127E-2,9.318000793E0,9.318119558E0
5.736327311E1,-2.295000106E-2,-2.805000171E-2,9.337050438E0,9.337120776E0
5.736577034E1,-3.000000026E-3,-4.695000127E-2,9.318000793E0,9.318119558E0
5.736826711E1,-2.295000106E-2,-2.805000171E-2,9.337050438E0,9.337120776E0
5.737076388E1,-3.000000026E-3,-4.695000127E-2,9.318000793E0,9.318119558E0
5.737326094E1,-4.200000316E-2,-2.805000171E-2,9.337050438E0,9.337187033E0
5.737575802E1,-2.295000106E-2,-4.695000127E-2,9.318000793E0,9.318147337E0
5.737825583E1,-6.105000153E-2,-2.805000171E-2,9.337050438E0,9.337292155E0
5.738075364E1,-4.200000316E-2,-4.695000127E-2,9.318000793E0,9.318213728E0
5.738325056E1,-6.105000153E-2,-2.805000171E-2,9.337050438E0,9.337292155E0
5.738574748E1,-4.200000316E-2,-4.695000127E-2,9.318000793E0,9.318213728E0
5.738824331E1,-6.105000153E-2,-2.805000171E-2,9.337050438E0,9.337292155E0
5.739073916E1,-4.200000316E-2,-4.695000127E-2,9.318000793E0,9.318213728E0
5.739323608E1,-6.105000153E-2,-9.000000544E-3,9.337050438E0,9.337254360E0
5.739573301E1,-4.200000316E-2,-2.805000171E-2,9.318000793E0,9.318137667E0
5.739822873E1,-6.105000153E-2,-9.000000544E-3,9.337050438E0,9.337254360E0
5.740072447E1,-4.200000316E-2,-9.000000544E-3,9.318000793E0,9.318099795E0
5.740322079E1,-6.105000153E-2,9.000000544E-3,9.337050438E0,9.337254360E0
5.740571710E1,-4.200000316E-2,-9.000000544E-3,9.318000793E0,9.318099795E0
5.740821444E1,-6.105000153E-2,9.000000544E-3,9.337050438E0,9.337254360E0
5.741071179E1,-4.200000316E-2,-9.000000544E-3,9.318000793E0,9.318099795E0
5.741320890E1,-6.105000153E-2,9.000000544E-3,9.337050438E0,9.337254360E0
5.741570598E1,-4.200000316E-2,-9.000000544E-3,9.318000793E0,9.318099795E0
5.741820263E1,-6.105000153E-2,9.000000544E-3,9.337050438E0,9.337254360E0
5.742069928E1,-4.200000316E-2,-9.000000544E-3,9.318000793E0,9.318099795E0
5.742319590E1,-4.200000316E-2,9.000000544E-3,9.337050438E0,9.337149237E0
5.742569251E1,-2.295000106E-2,-9.000000544E-3,9.318000793E0,9.318033402E0
5.742818852E1,-2.295000106E-2,2.805000171E-2,9.337050438E0,9.337120776E0
5.743068452E1,-3.000000026E-3,9.000000544E-3,9.318000793E0,9.318005623E0
5.743317960E1,-2.295000106E-2,2.805000171E-2,9.337050438E0,9.337120776E0
5.743567468E1,-3.000000026E-3,9.000000544E-3,9.318000793E0,9.318005623E0
5.743817003E1,-2.295000106E-2,2.805000171E-2,9.337050438E0,9.337120776E0
5.744066537E1,-3.000000026E-3,9.000000544E-3,9.318000793E0,9.318005623E0
5.744316139E1,-4.200000316E-2,2.805000171E-2,9.337050438E0,9.337187033E0
5.744565739E1,-2.295000106E-2,9.000000544E-3,9.318000793E0,9.318033402E0
5.744815404E1,-6.105000153E-2,2.805000171E-2,9.337050438E0,9.337292155E0
5.745065070E1,-4.200000316E-2,9.000000544E-3,9.318000793E0,9.318099795E0
5.745314743E1,-6.105000153E-2,2.805000171E-2,9.337050438E0,9.337292155E0
5.745564416E1,-4.200000316E-2,9.000000544E-3,9.318000793E0,9.318099795E0
5.745814018E1,-4.200000316E-2,2.805000171E-2,9.337050438E0,9.337187033E0
5.746063622E1,-2.295000106E-2,9.000000544E-3,9.318000793E0,9.318033402E0
5.746313329E1,-2.295000106E-2,2.805000171E-2,9.337050438E0,9.337120776E0
5.746563037E1,-3.000000026E-3,9.000000544E-3,9.318000793E0,9.318005623E0
5.746812452E1,-2.295000106E-2,2.805000171E-2,9.337050438E0,9.337120776E0
5.747061868E1,-3.000000026E-3,9.000000544E-3,9.318000793E0,9.318005623E0
5.747311399E1,-2.295000106E-2,2.805000171E-2,9.337050438E0,9.337120776E0
5.747560934E1,-3.000000026E-3,9.000000544E-3,9.318000793E0,9.318005623E0
5.747810661E1,-4.200000316E-2,2.805000171E-2,9.337050438E0,9.337187033E0
5.748060388E1,-2.295000106E-2,9.000000544E-3,9.318000793E0,9.318033402E0
5.748310061E1,-6.105000153E-2,2.805000171E-2,9.337050438E0,9.337292155E0
5.748559734E1,-4.200000316E-2,9.000000544E-3,9.318000793E0,9.318099795E0
5.748809246E1,-6.105000153E-2,2.805000171E-2,9.337050438E0,9.337292155E0
5.749058757E1,-4.200000316E-2,9.000000544E-3,9.318000793E0,9.318099795E0
5.749308338E1,-6.105000153E-2,2.805000171E-2,9.337050438E0,9.337292155E0
5.749557919E1,-4.200000316E-2,9.000000544E-3,9.318000793E0,9.318099795E0
5.749807534E1,-6.105000153E-2,2.805000171E-2,9.337050438E0,9.337292155E0
5.750057150E1,-4.200000316E-2,9.000000544E-3,9.318000793E0,9.318099795E0
5.750306848E1,-6.105000153E-2,2.805000171E-2,9.337050438E0,9.337292155E0
5.750556544E1,-4.200000316E-2,9.000000544E-3,9.318000793E0,9.318099795E0
5.750806340E1,-4.200000316E-2,2.805000171E-2,9.337050438E0,9.337187033E0
5.751056136E1,-2.295000106E-2,9.000000544E-3,9.318000793E0,9.318033402E0
5.751305740E1,-6.105000153E-2,2.805000171E-2,9.337050438E0,9.337292155E0
5.751555344E1,-4.200000316E-2,9.000000544E-3,9.318000793E0,9.318099795E0
5.751805081E1,-6.105000153E-2,2.805000171E-2,9.337050438E0,9.337292155E0
5.752054819E1,-4.200000316E-2,9.000000544E-3,9.318000793E0,9.318099795E0
5.752304450E1,-6.105000153E-2,2.805000171E-2,9.337050438E0,9.337292155E0
5.752554081E1,-4.200000316E-2,9.000000544E-3,9.318000793E0,9.318099795E0
5.752803819E1,-6.105000153E-2,2.805000171E-2,9.337050438E0,9.337292155E0
5.753053558E1,-4.200000316E-2,9.000000544E-3,9.318000793E0,9.318099795E0
5.753303281E1,-4.200000316E-2,2.805000171E-2,9.337050438E0,9.337187033E0
5.753553004E1,-2.295000106E-2,9.000000544E-3,9.318000793E0,9.318033402E0
5.753802769E1,-2.295000106E-2,2.805000171E-2,9.337050438E0,9.337120776E0
5.754052535E1,-3.000000026E-3,9.000000544E-3,9.318000793E0,9.318005623E0
5.754302273E1,-2.295000106E-2,2.805000171E-2,9.337050438E0,9.337120776E0
5.754552012E1,-3.000000026E-3,9.000000544E-3,9.318000793E0,9.318005623E0
5.754801919E1,-2.295000106E-2,2.805000171E-2,9.318000793E0,9.318071275E0
5.755051827E1,-3.000000026E-3,9.000000544E-3,9.298950195E0,9.298955035E0
5.755301719E1,-2.295000106E-2,2.805000171E-2,9.318000793E0,9.318071275E0
5.755551611E1,-3.000000026E-3,9.000000544E-3,9.298950195E0,9.298955035E0
5.755801417E1,-2.295000106E-2,2.805000171E-2,9.318000793E0,9.318071275E0
5.756051221E1,-3.000000026E-3,9.000000544E-3,9.298950195E0,9.298955035E0
5.756301186E1,-2.295000106E-2,2.805000171E-2,9.318000793E0,9.318071275E0
5.756551152E1,-3.000000026E-3,9.000000544E-3,9.298950195E0,9.298955035E0
5.756800832E1,-2.295000106E-2,2.805000171E-2,9.318000793E0,9.318071275E0
5.757050513E1,-3.000000026E-3,9.000000544E-3,9.298950195E0,9.298955035E0
5.757300326E1,-2.295000106E-2,2.805000171E-2,9.318000793E0,9.318071275E0
5.757550137E1,-3.000000026E-3,9.000000544E-3,9.298950195E0,9.298955035E0
5.757799926E1,-2.295000106E-2,2.805000171E-2,9.318000793E0,9.318071275E0
5.758049714E1,-3.000000026E-3,9.000000544E-3,9.298950195E0,9.298955035E0
5.758299356E1,-2.295000106E-2,2.805000171E-2,9.318000793E0,9.318071275E0
5.758548999E1,-3.000000026E-3,9.000000544E-3,9.298950195E0,9.298955035E0
5.758798722E1,-2.295000106E-2,2.805000171E-2,9.318000793E0,9.318071275E0
5.759048445E1,-3.000000026E-3,9.000000544E-3,9.298950195E0,9.298955035E0
5.759298218E1,-2.295000106E-2,2.805000171E-2,9.318000793E0,9.318071275E0
5.759547991E1,-3.000000026E-3,9.000000544E-3,9.298950195E0,9.298955035E0
5.759797791E1,-2.295000106E-2,2.805000171E-2,9.318000793E0,9.318071275E0
5.760047591E1,-3.000000026E-3,9.000000544E-3,9.298950195E0,9.298955035E0
5.760297483E1,-2.295000106E-2,2.805000171E-2,9.318000793E0,9.318071275E0
5.760547376E1,-3.000000026E-3,9.000000544E-3,9.298950195E0,9.298955035E0
5.760797068E1,-2.295000106E-2,2.805000171E-2,9.318000793E0,9.318071275E0
5.761046760E1,-3.000000026E-3,9.000000544E-3,9.298950195E0,9.298955035E0
5.761296618E1,-2.295000106E-2,2.805000171E-2,9.318000793E0,9.318071275E0
5.761546476E1,-3.000000026E-3,9.000000544E-3,9.298950195E0,9.298955035E0
5.761796433E1,-2.295000106E-2,2.805000171E-2,9.318000793E0,9.318071275E0
5.762046391E1,-3.000000026E-3,9.000000544E-3,9.298950195E0,9.298955035E0
5.762296125E1,-2.295000106E-2,2.805000171E-2,9.318000793E0,9.318071275E0
5.762545860E1,-3.000000026E-3,9.000000544E-3,9.298950195E0,9.298955035E0
5.762795582E1,-4.200000316E-2,2.805000171E-2,9.318000793E0,9.318137667E0
5.763045305E1,-2.295000106E-2,9.000000544E-3,9.298950195E0,9.298982871E0
5.763295305E1,-6.105000153E-2,2.805000171E-2,9.318000793E0,9.318243005E0
5.763545305E1,-4.200000316E-2,9.000000544E-3,9.298950195E0,9.299049400E0
5.763794935E1,-6.105000153E-2,2.805000171E-2,9.318000793E0,9.318243005E0
5.764044566E1,-4.200000316E-2,9.000000544E-3,9.298950195E0,9.299049400E0
5.764294330E1,-6.105000153E-2,2.805000171E-2,9.318000793E0,9.318243005E0
5.764544100E1,-4.200000316E-2,9.000000544E-3,9.298950195E0,9.299049400E0
5.764793888E1,-4.200000316E-2,2.805000171E-2,9.318000793E0,9.318137667E0
5.765043676E1,-2.295000106E-2,9.000000544E-3,9.298950195E0,9.298982871E0
5.765293600E1,-6.105000153E-2,2.805000171E-2,9.318000793E0,9.318243005E0
5.765543523E1,-4.200000316E-2,9.000000544E-3,9.298950195E0,9.299049400E0
5.765793292E1,-4.200000316E-2,2.805000171E-2,9.318000793E0,9.318137667E0
5.766043062E1,-2.295000106E-2,9.000000544E-3,9.298950195E0,9.298982871E0
5.766292642E1,-6.105000153E-2,2.805000171E-2,9.318000793E0,9.318243005E0
5.766542223E1,-4.200000316E-2,9.000000544E-3,9.298950195E0,9.299049400E0
5.766791839E1,-6.105000153E-2,2.805000171E-2,9.318000793E0,9.318243005E0
5.767041454E1,-4.200000316E-2,9.000000544E-3,9.298950195E0,9.299049400E0
5.767290978E1,-4.200000316E-2,2.805000171E-2,9.318000793E0,9.318137667E0
5.767540505E1,-2.295000106E-2,9.000000544E-3,9.298950195E0,9.298982871E0
5.767790224E1,-6.105000153E-2,2.805000171E-2,9.318000793E0,9.318243005E0
5.768039943E1,-4.200000316E-2,9.000000544E-3,9.298950195E0,9.299049400E0
5.768289713E1,-6.105000153E-2,2.805000171E-2,9.318000793E0,9.318243005E0
5.768539482E1,-4.200000316E-2,9.000000544E-3,9.298950195E0,9.299049400E0
5.768789271E1,-6.105000153E-2,2.805000171E-2,9.318000793E0,9.318243005E0
5.769039060E1,-4.200000316E-2,9.000000544E-3,9.298950195E0,9.299049400E0
5.769288844E1,-4.200000316E-2,2.805000171E-2,9.318000793E0,9.318137667E0
5.769538629E1,-2.295000106E-2,9.000000544E-3,9.298950195E0,9.298982871E0
5.769788352E1,-2.295000106E-2,2.805000171E-2,9.318000793E0,9.318071275E0
5.770038075E1,-3.000000026E-3,9.000000544E-3,9.298950195E0,9.298955035E0
5.770288011E1,-2.295000106E-2,2.805000171E-2,9.318000793E0,9.318071275E0
5.770537945E1,-3.000000026E-3,9.000000544E-3,9.298950195E0,9.298955035E0
5.770787684E1,-2.295000106E-2,2.805000171E-2,9.318000793E0,9.318071275E0
5.771037422E1,-3.000000026E-3,9.000000544E-3,9.298950195E0,9.298955035E0
5.771287072E1,-2.295000106E-2,2.805000171E-2,9.318000793E0,9.318071275E0
5.771536722E1,-3.000000026E-3,9.000000544E-3,9.298950195E0,9.298955035E0
5.771786627E1,-2.295000106E-2,2.805000171E-2,9.318000793E0,9.318071275E0
5.772036530E1,-3.000000026E-3,9.000000544E-3,9.298950195E0,9.298955035E0
5.772286211E1,-2.295000106E-2,2.805000171E-2,9.318000793E0,9.318071275E0
5.772535892E1,-3.000000026E-3,9.000000544E-3,9.298950195E0,9.298955035E0
5.772785615E1,-2.295000106E-2,2.805000171E-2,9.318000793E0,9.318071275E0
5.773035338E1,-3.000000026E-3,9.000000544E-3,9.298950195E0,9.298955035E0
5.773285045E1,-2.295000106E-2,2.805000171E-2,9.318000793E0,9.318071275E0
5.773534753E1,-3.000000026E-3,9.000000544E-3,9.298950195E0,9.298955035E0
5.773784472E1,-2.295000106E-2,2.805000171E-2,9.318000793E0,9.318071275E0
5.774034191E1,-3.000000026E-3,9.000000544E-3,9.298950195E0,9.298955035E0
5.774283917E1,-2.295000106E-2,2.805000171E-2,9.318000793E0,9.318071275E0
5.774533644E1,-3.000000026E-3,9.000000544E-3,9.298950195E0,9.298955035E0
5.774783429E1,-2.295000106E-2,2.805000171E-2,9.318000793E0,9.318071275E0
5.775033214E1,-3.000000026E-3,9.000000544E-3,9.298950195E0,9.298955035E0
5.775282767E1,-2.295000106E-2,2.805000171E-2,9.318000793E0,9.318071275E0
5.775532321E1,-3.000000026E-3,9.000000544E-3,9.298950195E0,9.298955035E0
5.775781891E1,-2.295000106E-2,2.805000171E-2,9.318000793E0,9.318071275E0
5.776031460E1,-3.000000026E-3,9.000000544E-3,9.298950195E0,9.298955035E0
5.776281025E1,-2.295000106E-2,2.805000171E-2,9.318000793E0,9.318071275E0
5.776530591E1,-3.000000026E-3,9.000000544E-3,9.298950195E0,9.298955035E0
5.776780179E1,-4.200000316E-2,2.805000171E-2,9.318000793E0,9.318137667E0
5.777029768E1,-2.295000106E-2,9.000000544E-3,9.298950195E0,9.298982871E0
5.777279286E1,-6.105000153E-2,2.805000171E-2,9.318000793E0,9.318243005E0
5.777528805E1,-4.200000316E-2,9.000000544E-3,9.298950195E0,9.299049400E0
5.777778652E1,-4.200000316E-2,2.805000171E-2,9.318000793E0,9.318137667E0
5.778028498E1,-2.295000106E-2,9.000000544E-3,9.298950195E0,9.298982871E0
5.778278132E1,-2.295000106E-2,2.805000171E-2,9.318000793E0,9.318071275E0
5.778527767E1,-3.000000026E-3,9.000000544E-3,9.298950195E0,9.298955035E0
