"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.396641749E1,-1.759500057E-1,-2.389500141E-1,9.490950584E0,9.495588371E0
3.396888768E1,-1.570500135E-1,-2.580000162E-1,9.471000671E0,9.475815661E0
3.397135787E1,-1.759500057E-1,-2.389500141E-1,9.490950584E0,9.495588371E0
3.397382603E1,-1.570500135E-1,-2.580000162E-1,9.471000671E0,9.475815661E0
3.397629419E1,-1.759500057E-1,-2.389500141E-1,9.490950584E0,9.495588371E0
3.397876415E1,-1.570500135E-1,-2.580000162E-1,9.471000671E0,9.475815661E0
3.398123411E1,-1.759500057E-1,-2.389500141E-1,9.490950584E0,9.495588371E0
3.398370488E1,-1.570500135E-1,-2.580000162E-1,9.471000671E0,9.475815661E0
3.398617565E1,-1.759500057E-1,-2.389500141E-1,9.490950584E0,9.495588371E0
3.398864368E1,-1.570500135E-1,-2.580000162E-1,9.471000671E0,9.475815661E0
3.399111173E1,-1.759500057E-1,-2.200500071E-1,9.490950584E0,9.495131563E0
3.399358123E1,-1.570500135E-1,-2.389500141E-1,9.471000671E0,9.475316118E0
3.399605072E1,-1.759500057E-1,-2.200500071E-1,9.490950584E0,9.495131563E0
3.399852030E1,-1.570500135E-1,-2.389500141E-1,9.471000671E0,9.475316118E0
3.400098988E1,-1.759500057E-1,-2.200500071E-1,9.490950584E0,9.495131563E0
3.400346016E1,-1.570500135E-1,-2.389500141E-1,9.471000671E0,9.475316118E0
3.400593043E1,-1.759500057E-1,-2.200500071E-1,9.490950584E0,9.495131563E0
3.400840124E1,-1.570500135E-1,-2.389500141E-1,9.471000671E0,9.475316118E0
3.401087204E1,-1.759500057E-1,-2.200500071E-1,9.490950584E0,9.495131563E0
3.401334189E1,-1.570500135E-1,-2.389500141E-1,9.471000671E0,9.475316118E0
3.401581174E1,-1.759500057E-1,-2.200500071E-1,9.490950584E0,9.495131563E0
3.401828016E1,-1.570500135E-1,-2.389500141E-1,9.471000671E0,9.475316118E0
3.402074858E1,-1.759500057E-1,-2.200500071E-1,9.490950584E0,9.495131563E0
3.402321632E1,-1.570500135E-1,-2.389500141E-1,9.471000671E0,9.475316118E0
3.402568405E1,-1.759500057E-1,-2.200500071E-1,9.490950584E0,9.495131563E0
3.402815297E1,-1.570500135E-1,-2.389500141E-1,9.471000671E0,9.475316118E0
3.403062189E1,-1.759500057E-1,-2.200500071E-1,9.490950584E0,9.495131563E0
3.403309111E1,-1.570500135E-1,-2.389500141E-1,9.451950073E0,9.456274214E0
3.403556031E1,-1.759500057E-1,-2.200500071E-1,9.471000671E0,9.475190453E0
3.403802973E1,-1.570500135E-1,-2.389500141E-1,9.451950073E0,9.456274214E0
3.404049915E1,-1.759500057E-1,-2.200500071E-1,9.451950073E0,9.456148296E0
3.404296680E1,-1.570500135E-1,-2.389500141E-1,9.414000511E0,9.418342075E0
3.404543446E1,-1.759500057E-1,-2.200500071E-1,9.414000511E0,9.418215650E0
3.404790415E1,-1.570500135E-1,-2.389500141E-1,9.394950867E0,9.399301230E0
3.405037384E1,-1.759500057E-1,-2.200500071E-1,9.414000511E0,9.418215650E0
3.405284261E1,-1.570500135E-1,-2.389500141E-1,9.394950867E0,9.399301230E0
3.405531138E1,-1.759500057E-1,-2.200500071E-1,9.414000511E0,9.418215650E0
3.405778158E1,-1.570500135E-1,-2.389500141E-1,9.394950867E0,9.399301230E0
3.406025177E1,-1.759500057E-1,-2.200500071E-1,9.414000511E0,9.418215650E0
3.406272163E1,-1.570500135E-1,-2.389500141E-1,9.394950867E0,9.399301230E0
3.406519148E1,-1.759500057E-1,-2.200500071E-1,9.414000511E0,9.418215650E0
3.406766098E1,-1.570500135E-1,-2.389500141E-1,9.394950867E0,9.399301230E0
3.407013047E1,-1.759500057E-1,-2.200500071E-1,9.414000511E0,9.418215650E0
3.407259986E1,-1.570500135E-1,-2.389500141E-1,9.394950867E0,9.399301230E0
3.407506924E1,-1.759500057E-1,-2.200500071E-1,9.414000511E0,9.418215650E0
3.407753958E1,-1.570500135E-1,-2.389500141E-1,9.394950867E0,9.399301230E0
3.408000992E1,-1.759500057E-1,-2.200500071E-1,9.414000511E0,9.418215650E0
3.408247992E1,-1.570500135E-1,-2.389500141E-1,9.394950867E0,9.399301230E0
3.408494992E1,-1.759500057E-1,-2.200500071E-1,9.414000511E0,9.418215650E0
3.408741973E1,-1.570500135E-1,-2.389500141E-1,9.394950867E0,9.399301230E0
3.408988954E1,-1.759500057E-1,-2.200500071E-1,9.414000511E0,9.418215650E0
3.409235974E1,-1.570500135E-1,-2.389500141E-1,9.394950867E0,9.399301230E0
3.409482993E1,-1.759500057E-1,-2.200500071E-1,9.414000511E0,9.418215650E0
3.409729808E1,-1.570500135E-1,-2.389500141E-1,9.414000511E0,9.418342075E0
3.409976624E1,-1.759500057E-1,-2.200500071E-1,9.433050156E0,9.437256786E0
3.410223528E1,-1.570500135E-1,-2.389500141E-1,9.414000511E0,9.418342075E0
3.410470432E1,-1.759500057E-1,-2.200500071E-1,9.433050156E0,9.437256786E0
3.410717252E1,-1.570500135E-1,-2.389500141E-1,9.414000511E0,9.418342075E0
3.410964071E1,-1.759500057E-1,-2.200500071E-1,9.433050156E0,9.437256786E0
3.411210886E1,-1.570500135E-1,-2.389500141E-1,9.414000511E0,9.418342075E0
3.411457702E1,-1.759500057E-1,-2.200500071E-1,9.433050156E0,9.437256786E0
3.411704517E1,-1.570500135E-1,-2.389500141E-1,9.414000511E0,9.418342075E0
3.411951332E1,-1.759500057E-1,-2.200500071E-1,9.414000511E0,9.418215650E0
3.412198100E1,-1.570500135E-1,-2.389500141E-1,9.394950867E0,9.399301230E0
3.412444866E1,-1.759500057E-1,-2.200500071E-1,9.414000511E0,9.418215650E0
3.412691681E1,-1.570500135E-1,-2.389500141E-1,9.394950867E0,9.399301230E0
3.412938496E1,-1.759500057E-1,-2.200500071E-1,9.414000511E0,9.418215650E0
3.413185081E1,-1.570500135E-1,-2.389500141E-1,9.394950867E0,9.399301230E0
3.413431666E1,-1.759500057E-1,-2.200500071E-1,9.414000511E0,9.418215650E0
3.413678234E1,-1.570500135E-1,-2.389500141E-1,9.394950867E0,9.399301230E0
3.413924804E1,-1.759500057E-1,-2.200500071E-1,9.414000511E0,9.418215650E0
3.414171531E1,-1.570500135E-1,-2.389500141E-1,9.394950867E0,9.399301230E0
3.414418257E1,-1.759500057E-1,-2.010000050E-1,9.414000511E0,9.417789817E0
3.414665084E1,-1.570500135E-1,-2.010000050E-1,9.394950867E0,9.398413031E0
3.414911911E1,-1.759500057E-1,-1.810500026E-1,9.414000511E0,9.417385154E0
3.415158711E1,-1.570500135E-1,-2.010000050E-1,9.394950867E0,9.398413031E0
3.415405511E1,-1.759500057E-1,-1.810500026E-1,9.414000511E0,9.417385154E0
3.415652346E1,-1.570500135E-1,-1.810500026E-1,9.394950867E0,9.398007533E0
3.415899180E1,-1.759500057E-1,-1.620000005E-1,9.414000511E0,9.417038177E0
3.416145965E1,-1.570500135E-1,-1.810500026E-1,9.414000511E0,9.417050995E0
3.416392750E1,-1.759500057E-1,-1.620000005E-1,9.433050156E0,9.436081689E0
3.416639563E1,-1.570500135E-1,-1.810500026E-1,9.414000511E0,9.417050995E0
3.416886375E1,-1.759500057E-1,-1.620000005E-1,9.433050156E0,9.436081689E0
3.417133113E1,-1.570500135E-1,-1.810500026E-1,9.414000511E0,9.417050995E0
3.417379852E1,-1.759500057E-1,-1.620000005E-1,9.433050156E0,9.436081689E0
3.417626667E1,-1.570500135E-1,-1.810500026E-1,9.414000511E0,9.417050995E0
3.417873483E1,-1.759500057E-1,-1.620000005E-1,9.433050156E0,9.436081689E0
3.418120102E1,-1.570500135E-1,-1.810500026E-1,9.414000511E0,9.417050995E0
3.418366721E1,-1.759500057E-1,-1.620000005E-1,9.433050156E0,9.436081689E0
3.418613440E1,-1.570500135E-1,-1.810500026E-1,9.414000511E0,9.417050995E0
3.418860160E1,-1.759500057E-1,-1.620000005E-1,9.433050156E0,9.436081689E0
3.419106759E1,-1.570500135E-1,-1.810500026E-1,9.414000511E0,9.417050995E0
3.419353360E1,-1.759500057E-1,-1.620000005E-1,9.433050156E0,9.436081689E0
3.419599835E1,-1.570500135E-1,-1.810500026E-1,9.414000511E0,9.417050995E0
3.419846312E1,-1.759500057E-1,-1.620000005E-1,9.433050156E0,9.436081689E0
3.420093039E1,-1.570500135E-1,-1.810500026E-1,9.414000511E0,9.417050995E0
3.420339766E1,-1.759500057E-1,-1.620000005E-1,9.433050156E0,9.436081689E0
3.420586777E1,-1.570500135E-1,-1.810500026E-1,9.414000511E0,9.417050995E0
3.420833789E1,-1.759500057E-1,-1.620000005E-1,9.433050156E0,9.436081689E0
3.421080546E1,-1.570500135E-1,-1.810500026E-1,9.414000511E0,9.417050995E0
3.421327304E1,-1.759500057E-1,-1.620000005E-1,9.433050156E0,9.436081689E0
3.421574085E1,-1.570500135E-1,-1.810500026E-1,9.414000511E0,9.417050995E0
3.421820866E1,-1.759500057E-1,-1.620000005E-1,9.433050156E0,9.436081689E0
3.422067558E1,-1.570500135E-1,-1.810500026E-1,9.414000511E0,9.417050995E0
3.422314251E1,-1.759500057E-1,-1.620000005E-1,9.433050156E0,9.436081689E0
3.422560976E1,-1.570500135E-1,-1.810500026E-1,9.414000511E0,9.417050995E0
3.422807699E1,-1.759500057E-1,-1.620000005E-1,9.433050156E0,9.436081689E0
3.423054237E1,-1.570500135E-1,-1.810500026E-1,9.414000511E0,9.417050995E0
3.423300776E1,-1.759500057E-1,-1.620000005E-1,9.433050156E0,9.436081689E0
3.423547549E1,-1.570500135E-1,-1.810500026E-1,9.414000511E0,9.417050995E0
3.423794322E1,-1.759500057E-1,-1.620000005E-1,9.433050156E0,9.436081689E0
3.424041136E1,-1.570500135E-1,-1.810500026E-1,9.414000511E0,9.417050995E0
3.424287948E1,-1.759500057E-1,-1.620000005E-1,9.433050156E0,9.436081689E0
3.424534547E1,-1.570500135E-1,-1.810500026E-1,9.414000511E0,9.417050995E0
3.424781148E1,-1.759500057E-1,-1.620000005E-1,9.433050156E0,9.436081689E0
3.425027994E1,-1.570500135E-1,-1.620000005E-1,9.414000511E0,9.416704006E0
3.425274840E1,-1.759500057E-1,-1.240500063E-1,9.433050156E0,9.435506454E0
3.425521691E1,-1.570500135E-1,-1.240500063E-1,9.433050156E0,9.435172937E0
3.425768537E1,-1.759500057E-1,-8.595000207E-2,9.471000671E0,9.473024835E0
3.426015352E1,-1.570500135E-1,-1.050000042E-1,9.471000671E0,9.472884641E0
3.426262168E1,-1.759500057E-1,-8.595000207E-2,9.490950584E0,9.492970494E0
3.426508833E1,-1.570500135E-1,-1.050000042E-1,9.471000671E0,9.472884641E0
3.426755499E1,-1.759500057E-1,-8.595000207E-2,9.490950584E0,9.492970494E0
3.427002006E1,-1.570500135E-1,-1.050000042E-1,9.451950073E0,9.453837839E0
3.427248514E1,-1.759500057E-1,-8.595000207E-2,9.451950073E0,9.453978316E0
3.427494879E1,-1.570500135E-1,-1.050000042E-1,9.414000511E0,9.415895886E0
3.427741245E1,-1.759500057E-1,-8.595000207E-2,9.414000511E0,9.416036928E0
3.427987802E1,-1.570500135E-1,-1.050000042E-1,9.394950867E0,9.396850084E0
3.428234360E1,-1.759500057E-1,-8.595000207E-2,9.414000511E0,9.416036928E0
3.428481114E1,-1.570500135E-1,-1.050000042E-1,9.394950867E0,9.396850084E0
3.428727868E1,-1.759500057E-1,-8.595000207E-2,9.414000511E0,9.416036928E0
3.428974268E1,-1.570500135E-1,-1.050000042E-1,9.394950867E0,9.396850084E0
3.429220668E1,-1.759500057E-1,-8.595000207E-2,9.414000511E0,9.416036928E0
3.429467233E1,-1.570500135E-1,-1.050000042E-1,9.394950867E0,9.396850084E0
3.429713798E1,-1.759500057E-1,-8.595000207E-2,9.414000511E0,9.416036928E0
3.429960448E1,-1.570500135E-1,-1.050000042E-1,9.394950867E0,9.396850084E0
3.430207098E1,-1.759500057E-1,-8.595000207E-2,9.414000511E0,9.416036928E0
3.430453975E1,-1.570500135E-1,-1.050000042E-1,9.394950867E0,9.396850084E0
3.430700852E1,-1.759500057E-1,-8.595000207E-2,9.414000511E0,9.416036928E0
3.430947729E1,-1.570500135E-1,-1.050000042E-1,9.394950867E0,9.396850084E0
3.431194606E1,-1.759500057E-1,-8.595000207E-2,9.414000511E0,9.416036928E0
3.431441500E1,-1.570500135E-1,-1.050000042E-1,9.394950867E0,9.396850084E0
3.431688393E1,-1.950000077E-1,-8.595000207E-2,9.414000511E0,9.416412163E0
3.431935192E1,-2.140500098E-1,-1.050000042E-1,9.414000511E0,9.417019063E0
3.432181993E1,-2.329500169E-1,-8.595000207E-2,9.451950073E0,9.455210907E0
3.432428731E1,-2.329500169E-1,-1.050000042E-1,9.451950073E0,9.455403265E0
3.432675470E1,-2.520000041E-1,-8.595000207E-2,9.471000671E0,9.474742483E0
3.432922324E1,-2.329500169E-1,-1.050000042E-1,9.451950073E0,9.455403265E0
3.433169182E1,-2.520000041E-1,-8.595000207E-2,9.471000671E0,9.474742483E0
3.433416217E1,-2.329500169E-1,-1.050000042E-1,9.451950073E0,9.455403265E0
3.433663251E1,-2.520000041E-1,-8.595000207E-2,9.471000671E0,9.474742483E0
3.433910113E1,-2.329500169E-1,-1.050000042E-1,9.451950073E0,9.455403265E0
3.434156974E1,-2.520000041E-1,-8.595000207E-2,9.471000671E0,9.474742483E0
3.434403853E1,-2.329500169E-1,-1.050000042E-1,9.451950073E0,9.455403265E0
3.434650730E1,-2.520000041E-1,-8.595000207E-2,9.471000671E0,9.474742483E0
3.434897422E1,-2.329500169E-1,-1.050000042E-1,9.451950073E0,9.455403265E0
3.435144115E1,-2.520000041E-1,-8.595000207E-2,9.490950584E0,9.494684534E0
3.435390823E1,-2.329500169E-1,-1.050000042E-1,9.471000671E0,9.474446919E0
3.435637530E1,-2.520000041E-1,-8.595000207E-2,9.490950584E0,9.494684534E0
3.435884156E1,-2.329500169E-1,-1.050000042E-1,9.471000671E0,9.474446919E0
3.436130783E1,-2.520000041E-1,-8.595000207E-2,9.490950584E0,9.494684534E0
3.436377444E1,-2.329500169E-1,-1.050000042E-1,9.471000671E0,9.474446919E0
3.436624106E1,-2.520000041E-1,-8.595000207E-2,9.490950584E0,9.494684534E0
3.436870906E1,-2.329500169E-1,-1.050000042E-1,9.471000671E0,9.474446919E0
3.437117706E1,-2.520000041E-1,-8.595000207E-2,9.471000671E0,9.474742483E0
3.437364336E1,-2.520000041E-1,-1.050000042E-1,9.451950073E0,9.455891771E0
3.437610967E1,-2.719500065E-1,-8.595000207E-2,9.471000671E0,9.475294081E0
3.437857783E1,-2.719500065E-1,-1.050000042E-1,9.451950073E0,9.456444469E0
3.438104598E1,-2.910000086E-1,-8.595000207E-2,9.471000671E0,9.475859968E0
3.438351290E1,-2.910000086E-1,-1.050000042E-1,9.451950073E0,9.457011483E0
3.438597983E1,-3.100500107E-1,-8.595000207E-2,9.471000671E0,9.476464115E0
3.438844750E1,-2.910000086E-1,-1.050000042E-1,9.451950073E0,9.457011483E0
3.439091520E1,-3.100500107E-1,-8.595000207E-2,9.471000671E0,9.476464115E0
3.439338139E1,-2.910000086E-1,-1.050000042E-1,9.451950073E0,9.457011483E0
3.439584758E1,-3.100500107E-1,-8.595000207E-2,9.471000671E0,9.476464115E0
3.439831524E1,-2.910000086E-1,-1.050000042E-1,9.451950073E0,9.457011483E0
3.440078289E1,-2.910000086E-1,-8.595000207E-2,9.451950073E0,9.456819158E0
3.440325072E1,-2.719500065E-1,-1.050000042E-1,9.433050156E0,9.437553552E0
3.440571856E1,-2.719500065E-1,-8.595000207E-2,9.451950073E0,9.456252133E0
3.440818687E1,-2.520000041E-1,-1.050000042E-1,9.433050156E0,9.436999748E0
3.441065518E1,-2.520000041E-1,-8.595000207E-2,9.451950073E0,9.455699424E0
3.441312194E1,-2.329500169E-1,-1.050000042E-1,9.433050156E0,9.436510263E0
3.441558872E1,-2.520000041E-1,-8.595000207E-2,9.471000671E0,9.474742483E0
3.441805554E1,-2.329500169E-1,-1.050000042E-1,9.471000671E0,9.474446919E0
3.442052234E1,-2.520000041E-1,-8.595000207E-2,9.490950584E0,9.494684534E0
3.442298908E1,-2.329500169E-1,-1.050000042E-1,9.471000671E0,9.474446919E0
3.442545581E1,-2.520000041E-1,-8.595000207E-2,9.490950584E0,9.494684534E0
3.442792246E1,-2.329500169E-1,-1.050000042E-1,9.471000671E0,9.474446919E0
3.443038911E1,-2.329500169E-1,-8.595000207E-2,9.471000671E0,9.474254949E0
3.443285543E1,-2.140500098E-1,-1.240500063E-1,9.451950073E0,9.455187253E0
3.443532173E1,-2.140500098E-1,-1.050000042E-1,9.471000671E0,9.474001062E0
3.443779020E1,-1.950000077E-1,-1.240500063E-1,9.433050156E0,9.435880915E0
3.444025866E1,-1.950000077E-1,-1.050000042E-1,9.451950073E0,9.454544420E0
3.444272446E1,-1.369500011E-1,-1.429500133E-1,9.433050156E0,9.435127198E0
3.444519027E1,-1.570500135E-1,-1.240500063E-1,9.451950073E0,9.454068611E0
3.444765396E1,-1.369500011E-1,-1.429500133E-1,9.433050156E0,9.435127198E0
3.445011766E1,-1.570500135E-1,-1.240500063E-1,9.451950073E0,9.454068611E0
3.445258196E1,-1.180500090E-1,-1.429500133E-1,9.433050156E0,9.434871793E0
3.445504627E1,-1.369500011E-1,-1.240500063E-1,9.451950073E0,9.453756073E0
3.445751293E1,-1.180500090E-1,-1.429500133E-1,9.414000511E0,9.415825834E0
3.445997958E1,-1.369500011E-1,-1.240500063E-1,9.414000511E0,9.415813790E0
3.446244647E1,-1.180500090E-1,-1.429500133E-1,9.376049995E0,9.377882705E0
3.446491340E1,-1.369500011E-1,-1.240500063E-1,9.376049995E0,9.377870612E0
3.446738140E1,-1.180500090E-1,-1.429500133E-1,9.337050438E0,9.338890801E0
3.446984940E1,-1.369500011E-1,-1.240500063E-1,9.355950356E0,9.357774883E0
3.447231674E1,-1.180500090E-1,-1.429500133E-1,9.337050438E0,9.338890801E0
3.447478409E1,-1.369500011E-1,-1.240500063E-1,9.355950356E0,9.357774883E0
3.447725361E1,-1.180500090E-1,-1.429500133E-1,9.355950356E0,9.357787002E0
3.447972315E1,-1.369500011E-1,-1.240500063E-1,9.394950867E0,9.396767822E0
3.448219119E1,-1.180500090E-1,-1.429500133E-1,9.394950867E0,9.396779890E0
3.448465922E1,-1.369500011E-1,-1.240500063E-1,9.433050156E0,9.434859774E0
3.448712596E1,-1.180500090E-1,-1.429500133E-1,9.414000511E0,9.415825834E0
3.448959269E1,-1.369500011E-1,-1.240500063E-1,9.433050156E0,9.434859774E0
3.449205973E1,-1.180500090E-1,-1.429500133E-1,9.414000511E0,9.415825834E0
3.449452681E1,-1.369500011E-1,-1.240500063E-1,9.433050156E0,9.434859774E0
3.449699419E1,-1.180500090E-1,-1.429500133E-1,9.414000511E0,9.415825834E0
3.449946158E1,-1.369500011E-1,-1.240500063E-1,9.433050156E0,9.434859774E0
3.450192854E1,-1.180500090E-1,-1.429500133E-1,9.414000511E0,9.415825834E0
3.450439550E1,-1.369500011E-1,-1.240500063E-1,9.433050156E0,9.434859774E0
3.450686158E1,-1.180500090E-1,-1.429500133E-1,9.414000511E0,9.415825834E0
3.450932770E1,-1.369500011E-1,-1.240500063E-1,9.433050156E0,9.434859774E0
3.451179400E1,-1.180500090E-1,-1.429500133E-1,9.414000511E0,9.415825834E0
3.451426031E1,-1.369500011E-1,-1.240500063E-1,9.433050156E0,9.434859774E0
3.451672708E1,-1.180500090E-1,-1.429500133E-1,9.414000511E0,9.415825834E0
3.451919385E1,-1.369500011E-1,-1.240500063E-1,9.433050156E0,9.434859774E0
3.452166035E1,-1.180500090E-1,-1.429500133E-1,9.414000511E0,9.415825834E0
3.452412685E1,-1.369500011E-1,-1.240500063E-1,9.451950073E0,9.453756073E0
3.452659497E1,-1.180500090E-1,-1.429500133E-1,9.451950073E0,9.453768069E0
3.452906309E1,-1.369500011E-1,-1.240500063E-1,9.490950584E0,9.492749165E0
3.453153109E1,-1.180500090E-1,-1.429500133E-1,9.490950584E0,9.492761111E0
3.453399909E1,-1.369500011E-1,-1.240500063E-1,9.510000229E0,9.511795207E0
3.453646938E1,-1.180500090E-1,-1.429500133E-1,9.490950584E0,9.492761111E0
3.453893969E1,-1.369500011E-1,-1.240500063E-1,9.510000229E0,9.511795207E0
3.454140803E1,-1.180500090E-1,-1.429500133E-1,9.490950584E0,9.492761111E0
3.454387638E1,-1.369500011E-1,-1.240500063E-1,9.510000229E0,9.511795207E0
3.454634557E1,-1.180500090E-1,-1.429500133E-1,9.490950584E0,9.492761111E0
3.454881476E1,-1.369500011E-1,-1.240500063E-1,9.510000229E0,9.511795207E0
3.455128357E1,-1.180500090E-1,-1.429500133E-1,9.490950584E0,9.492761111E0
3.455375238E1,-1.369500011E-1,-1.240500063E-1,9.510000229E0,9.511795207E0
3.455621853E1,-1.180500090E-1,-1.429500133E-1,9.490950584E0,9.492761111E0
3.455868468E1,-1.369500011E-1,-1.240500063E-1,9.510000229E0,9.511795207E0
3.456115330E1,-1.180500090E-1,-1.429500133E-1,9.490950584E0,9.492761111E0
3.456362191E1,-1.369500011E-1,-1.429500133E-1,9.510000229E0,9.512060469E0
3.456609113E1,-1.180500090E-1,-1.620000005E-1,9.490950584E0,9.493067091E0
3.456856033E1,-1.570500135E-1,-1.429500133E-1,9.510000229E0,9.512371091E0
3.457102786E1,-1.369500011E-1,-1.810500026E-1,9.490950584E0,9.493665120E0
3.457349540E1,-1.570500135E-1,-1.810500026E-1,9.510000229E0,9.513019929E0
3.457596221E1,-1.369500011E-1,-2.010000050E-1,9.490950584E0,9.494066531E0
3.457842902E1,-1.570500135E-1,-1.810500026E-1,9.510000229E0,9.513019929E0
3.458089526E1,-1.369500011E-1,-2.010000050E-1,9.490950584E0,9.494066531E0
3.458336153E1,-1.759500057E-1,-1.810500026E-1,9.510000229E0,9.513350717E0
3.458582972E1,-1.570500135E-1,-2.010000050E-1,9.490950584E0,9.494377742E0
3.458829791E1,-1.759500057E-1,-1.810500026E-1,9.510000229E0,9.513350717E0
3.459076664E1,-1.570500135E-1,-2.010000050E-1,9.490950584E0,9.494377742E0
3.459323538E1,-1.759500057E-1,-1.810500026E-1,9.510000229E0,9.513350717E0
3.459570325E1,-1.570500135E-1,-2.010000050E-1,9.490950584E0,9.494377742E0
3.459817114E1,-1.759500057E-1,-1.810500026E-1,9.510000229E0,9.513350717E0
3.460063914E1,-1.570500135E-1,-2.010000050E-1,9.490950584E0,9.494377742E0
3.460310714E1,-1.759500057E-1,-1.810500026E-1,9.510000229E0,9.513350717E0
3.460557679E1,-1.570500135E-1,-2.010000050E-1,9.490950584E0,9.494377742E0
3.460804645E1,-1.759500057E-1,-1.810500026E-1,9.490950584E0,9.494307795E0
3.461051513E1,-1.570500135E-1,-2.010000050E-1,9.471000671E0,9.474435045E0
3.461298378E1,-1.759500057E-1,-1.810500026E-1,9.490950584E0,9.494307795E0
3.461545148E1,-1.570500135E-1,-2.010000050E-1,9.471000671E0,9.474435045E0
3.461791917E1,-1.759500057E-1,-1.810500026E-1,9.490950584E0,9.494307795E0
3.462038728E1,-1.570500135E-1,-2.010000050E-1,9.471000671E0,9.474435045E0
3.462285540E1,-1.759500057E-1,-1.810500026E-1,9.490950584E0,9.494307795E0
3.462532314E1,-1.570500135E-1,-2.010000050E-1,9.471000671E0,9.474435045E0
3.462779087E1,-1.759500057E-1,-1.810500026E-1,9.490950584E0,9.494307795E0
3.463025899E1,-1.570500135E-1,-2.010000050E-1,9.471000671E0,9.474435045E0
3.463272710E1,-1.759500057E-1,-1.810500026E-1,9.490950584E0,9.494307795E0
3.463519330E1,-1.570500135E-1,-2.010000050E-1,9.471000671E0,9.474435045E0
3.463765949E1,-1.759500057E-1,-1.810500026E-1,9.490950584E0,9.494307795E0
3.464012685E1,-1.570500135E-1,-2.010000050E-1,9.471000671E0,9.474435045E0
3.464259419E1,-1.759500057E-1,-1.810500026E-1,9.490950584E0,9.494307795E0
3.464506223E1,-1.570500135E-1,-2.010000050E-1,9.471000671E0,9.474435045E0
3.464753027E1,-1.759500057E-1,-1.810500026E-1,9.490950584E0,9.494307795E0
3.464999765E1,-1.570500135E-1,-2.010000050E-1,9.471000671E0,9.474435045E0
3.465246504E1,-1.759500057E-1,-1.810500026E-1,9.510000229E0,9.513350717E0
3.465493163E1,-1.570500135E-1,-2.010000050E-1,9.510000229E0,9.513420524E0
3.465739825E1,-1.759500057E-1,-1.810500026E-1,9.547950745E0,9.551287920E0
3.465986764E1,-1.570500135E-1,-2.010000050E-1,9.529050827E0,9.532464286E0
3.466233702E1,-1.759500057E-1,-1.810500026E-1,9.547950745E0,9.551287920E0
3.466480482E1,-1.570500135E-1,-2.010000050E-1,9.529050827E0,9.532464286E0
3.466727263E1,-1.759500057E-1,-1.810500026E-1,9.547950745E0,9.551287920E0
3.466974113E1,-1.570500135E-1,-2.010000050E-1,9.529050827E0,9.532464286E0
3.467220963E1,-1.759500057E-1,-1.810500026E-1,9.529050827E0,9.532394619E0
3.467467805E1,-1.570500135E-1,-2.010000050E-1,9.490950584E0,9.494377742E0
3.467714648E1,-1.759500057E-1,-1.810500026E-1,9.510000229E0,9.513350717E0
3.467961451E1,-1.570500135E-1,-2.010000050E-1,9.490950584E0,9.494377742E0
3.468208255E1,-1.759500057E-1,-1.810500026E-1,9.510000229E0,9.513350717E0
3.468455126E1,-1.570500135E-1,-2.010000050E-1,9.490950584E0,9.494377742E0
3.468701999E1,-1.759500057E-1,-1.810500026E-1,9.510000229E0,9.513350717E0
3.468948757E1,-1.570500135E-1,-2.010000050E-1,9.490950584E0,9.494377742E0
3.469195515E1,-1.759500057E-1,-1.810500026E-1,9.510000229E0,9.513350717E0
3.469442500E1,-1.570500135E-1,-2.010000050E-1,9.490950584E0,9.494377742E0
3.469689484E1,-1.759500057E-1,-1.810500026E-1,9.510000229E0,9.513350717E0
3.469936363E1,-1.570500135E-1,-2.010000050E-1,9.490950584E0,9.494377742E0
3.470183240E1,-1.759500057E-1,-1.810500026E-1,9.490950584E0,9.494307795E0
3.470430024E1,-1.570500135E-1,-2.010000050E-1,9.471000671E0,9.474435045E0
3.470676809E1,-1.759500057E-1,-1.810500026E-1,9.490950584E0,9.494307795E0
3.470923744E1,-1.570500135E-1,-2.010000050E-1,9.471000671E0,9.474435045E0
3.471170678E1,-1.759500057E-1,-1.810500026E-1,9.490950584E0,9.494307795E0
3.471417573E1,-1.570500135E-1,-2.010000050E-1,9.471000671E0,9.474435045E0
3.471664469E1,-1.759500057E-1,-1.810500026E-1,9.490950584E0,9.494307795E0
3.471911208E1,-1.570500135E-1,-2.010000050E-1,9.471000671E0,9.474435045E0
3.472157946E1,-1.759500057E-1,-1.810500026E-1,9.510000229E0,9.513350717E0
3.472404838E1,-1.570500135E-1,-2.010000050E-1,9.510000229E0,9.513420524E0
3.472651731E1,-1.759500057E-1,-1.810500026E-1,9.529050827E0,9.532394619E0
3.472898681E1,-1.570500135E-1,-2.010000050E-1,9.510000229E0,9.513420524E0
3.473145631E1,-1.759500057E-1,-1.810500026E-1,9.529050827E0,9.532394619E0
3.473392323E1,-1.570500135E-1,-2.010000050E-1,9.510000229E0,9.513420524E0
3.473639015E1,-1.759500057E-1,-1.810500026E-1,9.510000229E0,9.513350717E0
3.473885758E1,-1.570500135E-1,-2.010000050E-1,9.471000671E0,9.474435045E0
3.474132500E1,-1.759500057E-1,-1.810500026E-1,9.471000671E0,9.474364951E0
3.474379254E1,-1.570500135E-1,-2.010000050E-1,9.433050156E0,9.436498341E0
